Rate,Review,Label
0.0,được ba mẹ cho đi ăn thử để so_sánh với cháo ếch bên sing hay ăn và phải công_nhận ở đây ngon hơn rất trải nghiệm hài_hước là vô_tình cắn phải miếng ớt cay xè lưỡi và phải uống sữa để chữa_cháy anh chủ cũng rất vui mình rất recommend nơi,1
0.0,cháo ếch gà rán cũng không bị dầu bánh_bao ngon tuyệt gà hầm cũng bình_thường à nhưng cháo ếch bị ăn trúng mấy miếng ớt nên nước_mắt nước_mũi thảm_thiết luôn dù_sao thì cũng ngon đối_với đứa không ăn được cay như mình chủ quán hiền hiền không nói đc tiếng việt thì phải quay,1
0.0,ăn trưa,0
0.0,sinh_viên hơi max nhưng ngon _,1
0.0,person,0
0.0,giá_cả hơi đây có hơi đắt tí nhưng mà thịt bò ăn rất ngon món cá kia cũng rất ngon và mình là người không thích ăn hải_sản những vẫn ăn hết được suất kia nhân_viên phục_vụ rất nhiệt_tình nói_chung là tuyệt_vời và không có điểm_trừ nào hết,1
0.0,bữa trưa,0
0.0,đã đến quán đến lần thứ và đều có cảm_giác như không_gian quán khá nhân_viên quá ít nên không_thể nv phục_vụ bàn dẫn đến đồ ăn nướng rất hay bị điều hòa_ít nên ngồi ăn như xông thứ_tự các món ăn đưa ra không hợp ăn đồ nướng chán_chê rồi mới mang soup và đậu nhật order toàn bị thực_đơn ít món và không có sự lựa_chọn đồ ăn tẩm ướp quá chỉ có tôm là,0
0.0,đồ nươnga ăn dk miễn_phí pepsi nhưng mà không khoái lẩu ở đây lắm,0
0.0,thử menu thùng phuy không đáy cả vat _,0
0.0,xuất thùng phuy nhỏ ăn đẫy_đà bh no thì thịt ba_chỉ nên hơi nhiều mỡ thích_hợp cho những ng mỡ máu nhân_viên nhiệt nhưng thức_ăn mang lên hơi k có kim chi hết nên ăn_k đc thoả hết cơ_mà cũng ngon vì ăn rồi nc thoải với bạn_bè,1
0.0,ăn nhân_viên thương coư heo nên hơi,0
0.0,hqua đi ăn vào buổi đồ ăn khá ngon nhưng phục_vụ chậm đồ ăn f gọi lần ms bê ra nhưng bù lại chất_lượng cứu_vãn đc phần_nào,1
0.0,làm bát cơm_rang cho chắc nói thật thì mình không thích cơm_rang ở đây cơm hơi khô và phục_vụ cũng,-1
0.0,cơm hến bèo bột lọc,0
0.0,món huế thật ngon_miệng,1
0.0,nhạc hayyy,1
0.0,không biết_bao nhiu cái ở đây rùi,1
0.0,lại đc check in,0
0.0,hee,0
0.0,đông,0
0.0,cafe trứng ngon tuyệt_cú khí mát_mẻ đẹp,1
0.0,nice great egg cafe and peaceful view on the_lake,1
0.0,tụ_tập chém_gió,0
0.0,nem_chanh,0
0.0,trà_chanh nem nướng siu ngon,1
0.0,thật là thú đây uống trà_chanh vừa dk_chém gió_đúng nghĩa và dk ngắm mọi người,1
0.0,nhân_viên wang tea dễ_thương và nhiệt tìn hết giá đồ uống rẻ mà phục_vụ nhanh nữa,1
0.0,bún_thang hơi lèo_tèo,-1
0.0,cá_nhân mình thấy ăn bình_thường k xuất_sắc lắm mà giá có vẻ hơi chát xíu,0
0.0,bún_thang bà cầu gỗ tìm đến bún_thang đặc_sản hà_nội phải thưởng này lạ hình_như hà_nội mới có rõ lắm người bát thêm đĩa quẩy là ấm dạ cho một buổi,1
0.0,ăn bún_thang ở đây cảm_thấy nó thanh_thanh chứ không thịt_thà nhiều đạm như các món bún cho mắm_tôm vào thấy hơi kì kì vì mình không thích những cái gì loãng loãng nước nước mà có mùi măm nhưng nếu không cho chắc chẳng còn mùi_vị đặc_trưng của bún_thang nữa,1
0.0,thích cách ướp đồ ăn và đồ chấm ở nhí dẫn đi ăn nhân ngày hứng lên thì hẹn_hò đứa ăn combo này mà no đến tận trưa hôm sau gian bên trong hơi chật_hẹp tí nhìn thấy cả nhân_viên đang chế_biến đồ các kiểu cũng an_toàn vệ_sinh thực_phẩm đó,1
0.0,qán qá qen luôn r bị thèm là nhảy ra đây ăn hoài mà k có qán này thế luôn,1
0.0,mình đi ăn nhiều quán nướng vỉa_hè ở hn rồi vẫn công_nhận nướng ở gầm cầu là ngon tẩm ướp rất vừa khoảng hơn,1
0.0,ăn thôi,0
0.0,đi ăn cùng nghe anh bảo có quán này mới đi thử thì thấy cũng view ấm bài_trí khá nhẹ kết_hợp food vs cafe nên menu đa đồ ăn khá thiếu chút đậm_đà nữa thì sẽ hoàn nhân_viên phục_vụ nhiệt không_gian quán khiến mình cảm_thấy gần giá_cả không quá chát so với chất,1
0.0,quán nhân_viên thân đồ ăn_giá_cả hợp_lí,1
0.0,khoai_lang_lắc phomai,0
0.0,khoai_lang thêm phô_mai ngon hơi,0
0.0,khoai cực ngon trong_ngoài giòn_tan,1
0.0,khoai rất ngon và chất_lượng,1
0.0,điểm trừ duy_nhất là quán không có chỗ ngồi còn đâu không có gì để khoai_lang cực_kì chất rán khá kĩ ở bên trong mềm mà vàng ươm nhìn đã thấy ngon bột phô_mai hình_như là bột sư_tử ăn ổn nhưng có nhiều quán có cũng chưa đặc_sắc hẳn xí muội thì ngon mê ăn một miếng là lại muốn ăn vị khá lạ nhưng lại dễ lần sau mình sẽ thử vị rong biển,0
0.0,bún_chả hương liên hay còn gọi là bún_chả obama vì quán này rất vinh_hạnh đc bác obama đến thưởng_thức trong lần ghé thăm việt đến dạo gần đây mình mới có dịp ghé cả ok bún_chả cũng vừa_miệng,1
0.0,menu tham_khảo,0
0.0,je vous montre le menu des boissons du restaurant singporéan que je vous,0
0.0,good,1
0.0,mình mới ăn_ở đây một thấy tò_mò nên đồ ăn_ở đây chuyên về các món cuốn nên bạn nào là fan của cuốn thì tin_cậy đc cuốn n_đồ ăn khá đầy ngon và thường các món cuốn ăn k quá no và mang ra pvu cũng có hum mình đến thì đông hay sao mà nvien hay quên cứ chạy đi chạy lại mãi mới gọi giá ở đây cũng khá chát nhưng chất_lượng rất hai người hôm đó mình ăn hết,0
0.0,ngon ngon,1
0.0,ngon quá đi,1
0.0,người ăn mà có hơn lẩu no luôn kim chi bò mỹ cực ngon rươu cua sườn sụn cx nhiều sườn sụn lắm luôn chung sẽ quay lại,1
0.0,ngon bổ rẻ sẽ đến thường_xuyên mỗi_tội đông khách qá nên phục_vụ siêu chậm,0
0.0,ngon giá_cả hợp_lý,1
0.0,check in,0
0.0,menu không quá đa_dạng nhưng có không_gian rộng_rãi thoáng đồ uống và giá khá thích_hợp hơn với những tín_đồ cafe nha,1
0.0,ngày nóng_nực,0
0.0,lần đầu đi passio,0
0.0,phải ăn bát mới bõ,1
0.0,nước_dùng ngon,1
0.0,măm măm,0
0.0,ăn_ở đây cũng lâu nói_chung là thích món ếch rang muối nhưng phục_vụ hơi chậm tại quán chỗ ngồi thì không vừa_ý hôm nào nóng chắc k_ăn mà ăn lẩu có mỗi loại mì tôm là mình ghét mì này,0
0.0,set này tầm hay sao í kiểu sang chảnh chết đi được không hợp với mình và bọn bạn nhí_nhố lắmm hợp với mấy chị mặc váy bánh_bèo sang chảnh hơn bánh và trà oke nhân_viên nam dễ_thương kaka,1
0.0,trà siêu thơm bánh siêu_nhân_viên thì nhiệt_tình lễ_phép mỗi_tội các bạn ý chào nhiều quá làm mình ngại đồ bày trong quán thì đẹp lung_linh luôn cảm_thấy a chủ or chị chủ rất có tâm sưu_tầm nhất_định mình sẽ quay lại,1
0.0,check,0
0.0,đã ghi trong ảnh trưa vào ăn thử,0
0.0,hang đang ở nhà_hàng láng_hạ,0
0.0,mình thích thì mình ăn thôi,0
0.0,vẫn luôn ưng cua ở nhà_hàng nằm trong ngõ mà ngày thường cũng cuối tuần lại càng,1
0.0,được ngày muốn ăn cua thì hết cua nên gọi thử bát bánh_đa ăn cũng khá ổn nhưng phải chờ khá lâu sẽ quay lại để thử món cua sốt_cay,1
0.0,check in trên cứ mua con cua là được tặng hải_sản bỏ lò phô_mai ăn với bánh đi ăn con cua được tặng hẳn phần,1
0.0,mát giá_cả phải_chăng nhưng hơi ít món,0
0.0,chả lá_lốt và mọc cua thì cũng những thứ còn lại k ngon tí ruốc cua đều kiểu bị luộc quá lâu_ăn bị bã và tanh dùng nhạt_thếch,-1
0.0,quán đang có check in để free ngoài_ra ăn cũng giá_cả hợp_lý,1
0.0,trời lạnh đi ăn món này cũng khá mình không thích ốc lắm nhưng ăn cũng,1
0.0,mình ăn_ở đây bạn mình review nói cũng được nên bọn mình tới đây sau lần ăn thì mình cảm_thấy là đồ ăn thì cx nhưng mình là đứa ăn đặm nên thấy nó nhạt tnao nhưng ăn thì cx không tới nỗi là nó bình_thường được cái nhân_viên thì thân_thiện cơ_mà ngồi vỉa_hè và dùng than củi nướng nên là nó thi_thoảng bốc khói nghi_ngút vừa ăn vừa tránh khói chưa kể là lắm lúc mấy bàn bên cạnh còn qay sang kiểu khó_chịu vì khói bốc sang họ ăn lẩu ý mà,-1
0.0,chẹc in,0
0.0,online,0
0.0,ngon dã_man cái mà ăn đáng tiền,1
0.0,tea,0
0.0,lang_thang phố,0
0.0,chém bão thôi,0
0.0,quán nhỏ_nhắn cực nóng vụ ổn cũng được được mà hè thì nóng quá sẽ k quay lại,0
0.0,nv cug nhiệt_tình lần đầu uống vị dứa ở hồ tùng mậu rõ là thơm ngon bổ dướng giờ cũng gọi dứa mà vị nhạt_nhẽo chán khỏi nói mà quán cũng đẹp đấy,0
0.0,thi_thoảng tiện hay có ưu_đãi gì thì lại chạy qua đây ngồi hoặc mang nói_chung nhân_viên nội_thất khá có cả salon đệm ngồi cho êm mông có_giá có cả bàn chơi cá_ngựa hay cờ j đó không để_ý lắm uống mấy vị mình uống đều khá trà sữa trà xanh trà sữa chocolate đậm vị nên hơi nói chung cảm_thấy ở đây kiểu gì vẫn đậm vị trà sữa nhưng vẫn đọng lại chút đắng của khá thích kiểu đó sẽ còn quay lại,1
0.0,được hưởng ưu_đãi mua tặng sáng thứ hàng tuần,0
0.0,quán view bình trà sữa không ngon bằng những quán trà sữa được cái có sẵn cá,0
0.0,quán sạch_sẽ nhân_viên thân đồ uống khá thích nhất popping cho vào miệng tan chảy giống như làm nổ một quả bóng to âm_nhạc khá tuyệt,1
0.0,yum yum,1
0.0,quay về tuổi_thơ hồn_nhiên trẻ trâu đá bóng ngã sấp_mặt,0
0.0,sâu rẻ,1
0.0,bánh_mì nem khoai_mì và các thứ,0
0.0,gia_đình mình ở miền nam ra thăm lăng bác ngày nghe nói ơ hà_nội nổi_tiếng chả cá lã mình thì đã đọc bài viết mới trên foody về quán này rất tệ nhưng bà_xã mình mực muốn tới ăn cho biết ai_ngờ thật_sự quá thất quán thì hôi phục_vụ thì hời_hợt mình kêu phần thì mang ra dc khảng miếng cá bằng ngón tính tiền không hoá_đơn chỉ nói thật_sự quá thất_vong,-1
0.0,chả cá lã_vọng người cẩn_thận khi đến,-1
0.0,den quan len lau mot noj nha khong gian rat am moi nguoj ngoj chung an mon cha ca la_vong dac sac ca,0
0.0,cha ca la_vong,0
0.0,rất lần đầu mình thưởng_thức món ngon như_thế không co gì để quá quá tuyệt_vời,1
0.0,quán rất nhỏ nhưng vì_thế tạo sự ấm_cúng cho người thưởng đây đc xem là quán gốc cho món chả cá ngon nổi_tiếng hà giá tiền hơi đắt nhưng rất đáng túi,1
0.0,trưa hè điều hòa_hỏng,-1
0.0,quán đang có chương_trình giảm dimsum,0
0.0,đồ ăn mấy món dimsum ăn lạ vị nhưng cũng khá,1
0.0,hnay đi ăn nhưng nên nc chua nêm tim nc cho ăn rau vs siêu ra tôm ăn trong khuyên mng k nên đi ra đi ăn k nhưng no tương quay khi ok,1
0.0,vẫn là một địa_điểm ăn lẩu theo tiêu_chí ngon bổ rẻ quán đông đồ ra nhanh mỗi cái là_hơi ồn_ào,0
0.0,quán ngon lắm,1
0.0,đi ăn_đồ của cửa_hàng từ những ngày vì ny mình thích đồ hàn lắm ăn nhiều thấy vẫn ngon mình thử hết cả menu kem vs đồ ăn luôn rồi mong quán có thẻ tích điểm cho khách_hàng nữa thêm nữa thấy nv vui_tính xong cả nhẹ_nhàng tư_vấn,1
0.0,quán tuy ở chỗ như kiểu dưới hầm nhưng mà decor max đẹp luôn cảm_giác nhẹ chỉ mong là dùng nhiều đèn hơn chút ở đây rất giá_cả ít_nhất bát mình thấy khá rẻ so với nhiều chỗ mà ăn_không kém_cạnh ngoài_ra còn cả mì cay rồi tok nữa nhưng khá viên thân_thiện lịch_sự nhiệt cái này điểm cộng to_lớn chung mình se còn quay lại dài,1
0.0,của hàng nằm ngay gần cây_xăng nhưng khá nhìn kỹ lắm mới thấy và bị tụt xuống so với mặt chắc hồi trc là hần gữi quán cũng khá có sofa và cả ghế ngồi quán vắng nên yên_tĩnh dth nhân_viên lên món cũng bingsu ở đây có_giá size nên rất dễ lựa đi người thì gọi size m là gọi to quá ăn k kịp thì chảy ra k ngon_bing su nhân nhiều lắm ăn đến phần ở giữa có thêm nhân nữa nên k lo là phải ăn toàn theo mình thấy thì bingsu ở đây ngon và chất_lượng so với giá dùng foody ecard còn đc giảm_giá nên k quá mắc cho buổi hẹn_hò nhẹ_nhàng,1
0.0,bingsu ngon đậm đặc_biệt cái bánh gạo đi kèm dẻo dẻo rất ngon nhưng bánh gạo thì không được ngon cho bánh_gạo cứng chả cá thì vẫn còn nhiều vị,1
0.0,ngonn_mát,1
0.0,đồ ăn_chất lẩu riêu cua phục_vụ nhanh_nhẹn,1
0.0,quán chủ_yếu phục_vụ đồ ra còn có xèo số loại đồ ăn nhẹ tẩm ướp khá viên nhiệt_tình nướng đồ ăn giúp uốg cũg đc tuy_nhiên không_gian quán hơi nhỏ và thường phải đặt bàn trước,0
0.0,đi trên đường trần_quốc toản cũng đoạn khá trương hán siêu nằm bên phải ngay đầu phố trương hán siêu đầu khi nhìn thấy quán là lối phong_cách cổ cửa là nhân_viên chào_hỏi rất là nhiệt khá rộng gồm trong nhà và ngoài vơi bạn chọn ngồi trong nhà cho đủ các loại trà được chia là tách dùng cho người và ấm thì cho vs bạn mình chọn ấm trà hoa_cúc được kèm vs mấy miếng bánh_ăn rất đồ dc chia là loại bánh crepe mặn và với bạn mình chọn bánh crepe loại mình gồm kem và bánh có phủ socola ở trên ăn rất ngon và k bị ngọt mình k nhớ là số mấy chỉ nhớ là loại crepe ngọt bơ đường thì nhớ rõ lăm hơi bị ngọt bánh khá to và giá cũng hơi đắt,1
0.0,you,0
0.0,đi ăn buffe với cả gia_đình và đậm_đà lạnh ăn_đồ nhật thích quá,1
0.0,táo phớ ở đây ăn cực_kì ngon luôn nhé giá_cả phải_chăng mà nhân_viên cũng rất là nhiệt_tình mua thì phải ra quầy chọn đồ rồi thanh_toán luôn hssv thì tầm chiều là đông_k có trỗ mà ngồi ns chung là ưng lắm,1
0.0,mình thích đồ ăn của quán hơn là tào_phớ nhân_viên phục_vụ nhiệt_tình chu giá_cả sinh không_gian bé nhưng không trật trội,1
0.0,ngon không_gian thêm tranh tha ra ăn_siêu,1
0.0,kem cheese k chuẩn như trc nữa,-1
0.0,combo lẩu chưa vat cả hai nước coca trị_giá là,0
0.0,thịt nhân_viên rất nhanh hải_sản không ngon cho tuy gọi là shabu shabu nhưng trong nước lẩu có nhiều thứ quá,0
0.0,vào đây như vào với không_gian nghệ_thuật đi qua phòng tranh là vào đến chỗ ngồi này,1
0.0,một tối nhẹ_nhàng cười ngày bên,0
0.0,ra đây đúng kiểu sau cơn mưa trời lại sáng chụp ảnh deep dã_man luôn ấy mà anh_chị chủ cute lắm còn nhớ cả khách đến để hỏi_thăm làm cảm_động ngây đồ uống lạ lạ vì cái gì cũng có hạt_tiêu với nghệ nhưng mà uống hay_hay với vị nhẹ_nhàng nên thích lắm,1
0.0,lần thứ n đến quán,1
0.0,quán yên thoải sẽ đến lần sau và lần sau,1
0.0,somewhere only we fav place to ignore the_world,1
0.0,một từ ngon,1
0.0,chỉ là mình big fan bao_nhiêu mà hôm nào bác gái đứng bếp đề_nghị mng về ngayyyyyy í chuyên có trò cho nc mắm vào nc lợ ăn phát hôm j t vào ăn ngồi cạnh anh_em nếm xong phải nhặt thịt ăn xong đổ hết ngon hơn khi bác trai thái bác í manly dã_man xd mấy anh phục_vụ giống tính dễ_chịu và thân_thiện,1
0.0,lần tiên ăn chè ở cứ như con tắc ngơ sâu tít bên trong không biết nên phi hẳn đạp điện vào sân quán luôn quán không có thực_đơn nên chả biết đằng nào mà đi vs con bạn hai đứa cứ gọi bừa về sau ms biết là chè đen chè đây ngọt thanh và rất không như chè mk hay ăn ngọt_lịm mỗi_tội gặp bác chủ quán cau_có có vẻ không được hiếu_khách cho lắm,1
0.0,đồ ăn khá ổn nhưng tìm đường đến quán hơi vòng_vèo bất_ngờ khi ra về mất thêm tiền gửi sẽ k bjo quay lại quán nek nữa,-1
0.0,quán này nằm trong danh_sách sẽ cạch mặt không bao_giờ quay nằm trong khi vào quán thì đi qua cái lối tối um chả có đèn hay trang_trí gì đâu đi vào thấy cái lối ấy đã định quay lại rồi nhưng tiếc công cái tên bobochacha thì đến lạ và cứ tưởng là ng trẻ làm phục_vụ nhưng mà_lại thấy toàn phụ_nữ_trung độ phục_vụ thì quá chán không lần đầu đến nên cũng chẳng hiểu gọi đồ ở đây kiểu gì và cũng không biết có món gì đi vào thì thấy ng phục_vụ mặt lạnh làm chè chỉ múc ra trong cái tủ đựng kem và cả cái sân không có cái gì ngoài cái tủ ý đang không hiểu đây có phải quán chè không nữa bối_rối vì không biết gọi đồ kiểu gì thì thì có ng phụ_nữ bảo ngồi xuống rồi hiểu có tôn_trọng khách_hàng không ngồi ăn trong nhà thì cũng có ng phụ_nữ mặt thì khó đăm_đăm cứ ngồi đấy mà b tưởng_tượng như kiểu đứa ngồi ngay cạnh nhau mà phải nói thì_thầm nhìn nhau cười đau giờ mới nói về bát chè thì mình cũng chả biết tên loại chè con bạn mình goih chè bobochacha thì ngta gọi cho loại thập bày đẹp thì cũng có đẹp những bất_ngờ nhất_là cái bát dã_man trong ngoặc_kép thì chắc ai cũng thid quá tầm_thường không có gì lạ đến_nỗi mà con bạn mình nó bảo giống sữa_chua nếp_cẩm pha cái bát ý chắc chỉ mất thôi cũng rẻ nhưng ăn xong chưa bao_giờ lại thấy phí tiền như ở quán xét vụ thường,-1
0.0,chè thanh_mát để trong bát kiểu cổ ăn thú_vị phù_hợp vs các bạn muốn thanh nhiệt giải_độc hehe khoai_lệ phố thì chắc mình thích ngọt nên ăn k thấy ngon chắc tại k hợp nem_rán ăn cũng hẳn là ngon vì mình k khoái món nếu quay lại mình chỉ ăn chè thoai,0
0.0,thời để nhớ hhehhe,0
0.0,ăn man thanh_thanh chứ cũng không có gì đặc_sắc vào quán ăn phải gửi xe bên ngoài mất,0
0.0,nhiều chim chè ngon,1
0.0,chả như mong đợii,-1
0.0,hôm mình đi ăn vào buổi trưa trời mưa lất_phất mà quán full luôn phải ngồi ở cái quán đối_diện chắc có liên_kết bên cơm gà bà nhân_viên phục_vụ khá cơ mà cơm ăn hơi ngậy quá còn lại gà và cải khá không_gian quán ấm_áp phù_hợp cho các buổi tụ_họp gia,0
0.0,đồ ăn quán nhỏ xinh ấm_cúng cực nếu có ghế cho trẻ_con ngồi nữa thì quá tuyệt_vời,1
0.0,mưa ngon,1
0.0,chè khá ngon sạch_sẽ phù_hợp vs sinh bị nghiện nhẹ,1
0.0,chè tự chọn,0
0.0,cô bán hàng thân chè ngon và giá cũng rất ư là sv,1
0.0,quán cf có rất nhiều cây_xanh nhỏ xinh gian yên_tĩnh đồ uống khá ok,1
0.0,không_gian không thu,0
0.0,lần đầu đến quán mình khá là ưng vì phong_cách cổ xanh được trang_trí bên quán choáng_ngợp vs rừng cây_xanh trông rất lạ có khá là rộng còn có cả sân ngoài và sân trong cho khách ngồi hóng thì hẹp hơn chút chỉ đủ bàn xếp ra cũng có_thể ngắm được phố là đây là mùng tết nên quán là vụ cũng hơi chậm chút nên mình cũng thông mật_ong uống khá là sỉu thì cũng riêng cốc sinh_tố bơ thì nhìn khá là dài là niềm là đồ ra muộn cũng xin_lỗi cac hài_trừ của quán có_nhân_viên trông vào quán mình phải khoá cổ sau đến quán mình vẫn sẽ hài,1
0.0,hồng đó mình gọi cái bên phải là hồng trà thì cảm thấy hơi nhạt nói_chung là chưa ưng lắm,-1
0.0,xushan,0
0.0,quán ở ngã yên hoàng nhân_viên niềm phục_vụ gọi chè xuashan ăn mình không nhưng công_nhận chè vậy thôi,0
0.0,check in,0
0.0,mình thích uống toco nên biết toco khai_trương cơ_sở mới ở thái hà thích ơi là thích vì gần nhân mình thì thấy machiato hoàng_gia không ngon uống lâu còn bị chua với trà sữa bạc_hà cũng không trà sữa toco là ổn nhưng hơi ngấy dù mình đã giảm đường và không thêm đậu gian quán thì tối mà đèn vẫn lung_linh check in sống ảo vẫn vô quán đợi hơi đồ uống chưa ngon lắm so với số tiền bỏ_rẻ hơn vài nghìn thôi nhưng uống vẫn ngon,0
0.0,bánh lemon cheese ngon lắm còn đồ uống mình đánh_giá là mình thấy tạm được decor đẹp nhưng cookie thì hơi loãng k ngậy mùi cho lắm cả smoothie việt_quất nữa tính khoảng điểm thui à mà kết là ở đó view đẹp và nhân_viên siêu thì siêu đáng iu từ bác trông xe đến chị phục_vụ,1
0.0,đi uống để lấy red cup thôi nhưng khai_phá ra raspberry macchiato ngon quá,1
0.0,mình sẽ rw qa chút về thực_đơn mùa vị mình chọn là dâu và ổi sữa cái cốc màu tím lúc mới uống khá nhưng vị không đặc vị giống như sữa_chua uống dâu mag_tớ hay không cảm_nhận thây mùi ổi hic hic dù nước kha nhhwng càng uống càng thấy ngọt nên chắc lâng sau ra đây tớ vẫn sẽ gọi trà đen hoặc trà đào cam sả thui à còn nữa hqa trà đào cam sả cũng bị thiếu hơi ngọt hơn mọi_khi hic,0
0.0,sau bao_nhiêu năm chất_lượng vẫn vẫn luôn có được vị truyền cà_phê trứng chuẩn_mực,1
0.0,cafe trứng béo thơm mịn hơi ngọt đầu_tiên được uống ly cafe trứng ngon thật_ra mình thấy cacao trứng ngon do mình k thích cafe nó đắng mà cafe thì thơm hơn nằm ngay mặt có_thể đậu sát xe_máy thì cho hẳn lên cô chú chủ quán dễ_thương lạnh mà ngồi nhâm nhj thì thoy,1
0.0,cafe trứng sữa ngon tuyệt_vờiii,1
0.0,yummy,1
0.0,nhưng k ngon quẩy toàn mùi còn nem thì hơi bác bán hàng cute vô,0
0.0,vo minh thich lam,1
0.0,thực_đơn cũng đa hơi ngấy vì nhiều dầu giá cũng khá là sv ns chấm hơi chua cô chủ quán thân_thiện và dễ quán có con mèo to_đùng cute tạm ổn,0
0.0,thì dở_ẹc,-1
0.0,quẩy lên nàoooo,0
0.0,sao lại hay ra đây thế nayyy,0
0.0,quán hơi khó quán trang_trí theo phong_cách nội rất nhanh hết chỗ nhất là ngoài ban cá_nhân mình rất thích ngồi ngoài ban_công vào những hôm trời nắng đẹp và không nóng trà sữa nóng pha món ăn vặt cũng gía cả thì thật_sự là quá rẻ,1
0.0,khi cs hiện_đại quá bộn_bề và nhiều bon_chen có bh b thèm cái gọi_là giữa nhìn ngắm ngày_nay cư_xá sẽ đem lại cho bạn được cảm_giác này nơi ban_công nhỏ hắt bàn ghế gỗ mang phong_vị thập_niên của hà_nội xưa cùng vs những bản_nhạc trịnh_trầm cho mình ly bạc hay tách trà quýt cùng với vài_ba gói ô_mai hoa ô_mai mì tôm trẻ tất_cả sẽ đưa bạn ngược dòng thời_gian trở về với năm_tháng rồi lại đưa ta hoà_mình vào với những cảm_xúc xưa cũ còn em hàng phố cũ rêu_phong từng mái ngói xô nghiêng nao_kỷ,1
0.0,quán xinh_xinh hơi khó vào nhưng lên thì không_gian bên ngoài thoáng ban_công nhìn ra đường buổi sáng trưa hơi ồn_ào nhưng tối thì đồ uống bình_thường nhưng đồ ăn vặt thì khá lạ vì tìm được những đồ xưa cũ như ô_mai thái hay kẹo ngày bé hay nhân_viên dễ_chịu thân,1
0.0,cafe ngon phục_vụ hơi kém,0
0.0,ở đây được cái xịn hơn ở giảng có nhiềuloaji bánh và nước cách bày trí của hàng cũng sang_trọng hơn_nữa,1
0.0,trà đào thạch nha đam khá ngon và giá ổn các bạn mình cũng hay aeon mall lắm và cảm_thấy khá thích nơi nhiều kỉ_niệm đẹp hôm đi uống là hôm trời bắt_đầu có có lạnh ngồi ở quán gió mát cực_kì còn mưa nhẹ ôi cảm_giác thật pheeeeee nói_chung là thử tất_tật món ở aeon cố lên hahahaha,1
0.0,đã,1
0.0,đồ uống ở đây thì tạm ổn nhưng bánh thì cảm_thấy nó không ngon không ngon chút nào luôn í nhìn đẹp thôi nhưng không hợp_khẩu_vị lúc mình đi là mua đồ uống và được tặng free bánh bất_kì,1
0.0,yummy,1
0.0,dinner,0
0.0,mình chưa ăn bánh nhưng bánh bé của thương_hiệu bánh này ăn_không ngon bằng bánh ngọt hongkhôngng hàng cũng không rẻ bằng nữa,-1
0.0,bánh bánh_kalala,0
0.0,chào không hẹn gặp,-1
0.0,trong bigc,0
0.0,lần đầu ăn_ở khá là ngon và đặc_biệt là anh chủ quán cực_kỳ chu_đáo và quan nhưng hôm_nay không có thời_gian với cả nghe nói hết sốt me nên không ăn bánh_tráng lần sau nhất_định quay lại,1
0.0,ngon_ăn lạ lạ,1
0.0,hơi,0
0.0,ngon bổ rẻ,1
0.0,ngon và đi ăn_người bao_gồm nồi lẩu và các món phụ tổng_cộng người hết mà no căng không thở được luôn,1
0.0,nước lẩu hơi k hẳn thích vị nước lẩu ếch k_tập gym hơi nát nhưg thích ăn kiểu này rẻ lẩu ngô trà_đá ng tròn_nhon,1
0.0,mình và ny ăn lẩu sườn sụn nồi nhỏ gọi thêm đĩa gà rang muối mà không ăn hết đc_nửa đĩa đã no căng bụng lẩu ở đây ngon sạch nhân_viên nhanh_nhẹn,1
0.0,đồ uống giá hợp thích nhất ở đây là mấy loại còn như kiểu smoothie thì thấy cx view thì hơi hẹp theo cảm_nhận của bản_thân nên là nhiều khi thấy ncl vào đây chỉ thích soda,1
0.0,mát ơi_là mát,0
0.0,xá_xíu siêu ngon luôn check in còn được tặng thêm đĩa há cảo chiên nữa vụ siêu nhiệt_tình,1
0.0,beyond,0
0.0,dimsum buổi trưa và đồ ăn tối đều rất tiếng_tăm nhà_hàng đồ trung hoa ngon nhất hà nội quả không cả k quá nhân_viên phục_vụ nhiệt dễ hàng gì mà lúc_nào tới cũng đông ăn rồi mới biết tại_sao lại đông đồ ăn ngon trong không_gian sang chảnh,1
0.0,sự_kiện,0
0.0,view đẹp nước uống bình_thường và giá cũng hơi cao,0
0.0,cảm_giác mỗi lần ăn_ở đây xog toàn bị thừa_chất ý ngon àm ưg k chịu chỉ phải ngồi im đợi đồ ăn đến là ăn hoy k phải đi ra chọn chọn_lựa mà món nào là cũg nóg hổi ngon_lành trag trí đẹp_mắt chứ k lih tih vớ_vẩn,1
0.0,quán giá_cả phù_đồ ăn_uống nhân_viên chuyên_nghiệp thân,1
0.0,chất_lượng đồ bò ăn miến trộn hải_sản view ngồi ngoài gần ball được nghe nhạc phục_vụ quá gọi đồ mãi mới mang sau đó mỗi lần gọi thêm gì là y_như_rằng phải rồi rất lâu sau mới tính mình thì rất thoải rất thông_cảm cho nhân không muốn nhưng không giục không đến lúc gọi tính tiền rồi cũng mãi mới tuy_nhiên thái_độ nhân_viên cũng không quá bất_vẫn dạ vâng đặc_biệt là bạn nhân_viên nam đeo khuyên rất là lần thứ mình ăn_ở kitchen mã lần đầu thì phục_vụ rất tốt nhưng không hiểu sao lần này lại hay là vì mình bị xếp ngồi ngoài nên nhân_viên không quan_tâm mấy may là giới_thiệu dẫn người_nhà chứ dẫn bạn_bè đi thì chắc ngại chết tuy_nhiên vẫn sẽ quay lại vì bò rất mong lần sau sẽ được tiếp_đãi tốt,0
